_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684ac998c11929bdd1fd378a,笋盘低楼层精装三房，满五年税少，送50平大花园装修新，近地铁,普陀长征清峪路130弄,94.21㎡,36727元/㎡,1997年建造,3室2厅1卫,低层(共6层),346万,南满五年近地铁多人关注,南
684ac998c11929bdd1fd378b,必看笋盘 电梯中区 户型好 现在租客住 性价比高 南北通透！,"普陀长征真光路1058弄,真光路962弄",135.07㎡,41090元/㎡,2005年建造,3室2厅2卫,高层(共11层),555万,热门小区南北通透满五,南北
684ac998c11929bdd1fd378c,内环内地铁口烫金地段 品质小区 豪装全送 另送产权车位！,普陀长寿路长寿路28弄,135.56㎡,60121元/㎡,2005年建造,3室2厅2卫,低层(共33层),815万,南北热门小区,南北
684ac999c11929bdd1fd378d,带连体阳台 高区景观 视野开阔 看房随时 带产权车位\n热推好房,普陀长寿路长寿路800弄,102.86㎡,77290元/㎡,2006年建造,2室2厅1卫,高层(共18层),795万,近地铁南北通透房东急售,南北
684ac99ac11929bdd1fd378e,新上丨15年次新房丨苏州河畔明星小区丨南北通飞机户型丨有车位,普陀武宁东新路99弄,107.75㎡,88168元/㎡,2009年建造,3室2厅2卫,中层(共22层),950万,南北热门小区房东急售随时可看,南北
684ac99ac11929bdd1fd378f,必卖好房 内环边 近环球港 全南户型,普陀曹杨白兰路169弄,91.89㎡,59855元/㎡,2000年建造,2室1厅1卫,低层(共30层),550万,经纪人力荐南热门小区房东急售,南
684ac99ac11929bdd1fd3790,真如 购物方便 临地铁 出行方便 精装好房 产权清晰 近医院,普陀真如车站新村1-113号,60.5㎡,49422元/㎡,1993年建造,2室1厅1卫,低层(共6层),299万,南热门小区近地铁配套成熟,南
684ac99ac11929bdd1fd3791,业主以看中联排大别墅，看房随时有钥匙，房东自带产权车位！！！,普陀长征真光路798弄,99.57㎡,59255元/㎡,2010年建造,2室2厅1卫,中层(共24层),590万,南满五年近地铁绿化率高,南
684ac99ac11929bdd1fd3792,一定要点开看哦 中楼层 全明户型 一梯两户 商品房小区 诚售,普陀长征桃浦路1341弄,75.89㎡,30044元/㎡,1997年建造,2室1厅1卫,高层(共6层),228万,南热门小区近地铁房东急售,南
684ac99ac11929bdd1fd3793,水塘小区 临地铁 出行方便 南向采光好 医疗配套成熟 精装修,"普陀真如北石路175弄,北石路235弄",32.3㎡,43344元/㎡,1996年建造,1室1厅1卫,低层(共7层),140万,南热门小区近地铁价格优惠,南
684ac99ac11929bdd1fd3794,急！急！急！人车分流 商业配套齐全 近医院 临地铁 停车方便,普陀长寿路西康路989弄,89.33㎡,89444元/㎡,2012年建造,2室2厅1卫,低层(共34层),799万,南北满五年近地铁车位充足,南北
684ac9a6c11929bdd1fd3795,南北通三房 中高区采光好 小区位置安静 看房随时,普陀武宁东新路88弄,134.5㎡,74201元/㎡,2005年建造,3室2厅2卫,高层(共19层),998万,南热门小区配套成熟交易周期可谈,南
684ac9a6c11929bdd1fd3796,14号线真光路站 一梯两户 正规三房 中间3楼 全明 随时看,普陀真如桃浦路1023弄,74.19㎡,44481元/㎡,1994年建造,3室1厅1卫,中层(共6层),330万,热门小区南北通透随时可看,南北
684ac9a6c11929bdd1fd3797,明星楼盘！明星户型！房东已出国诚售！现在不出手，五年都白忙！,普陀长征同普路1501弄,95.16㎡,48971元/㎡,2003年建造,2室2厅1卫,高层(共6层),466万,南北热门小区房东急售随时可看,南北
684ac9a6c11929bdd1fd3798,小区 ，南北通三面看苏州河，豪华装修全送拎包住，谈价电联子豪,普陀长寿路长寿路1028弄2-38号,159.11㎡,70958元/㎡,2004年建造,4室2厅2卫,中层(共33层),1129万,南北满五年近地铁采光较好,南北
684ac9a6c11929bdd1fd3799,本人杜家房源，房东是我姐妹儿，电梯高层，采光好，曹二，随时看,普陀长风长风二村1-71号,42.24㎡,52084元/㎡,1983年建造,2室0厅1卫,高层(共6层),220万,南北热门小区房东急售随时可看,南北
684ac9a6c11929bdd1fd379a,出价就卖！苏州河畔！电梯小高层！带产权车位,普陀武宁东新路88弄,140.49㎡,72461元/㎡,2006年建造,3室2厅2卫,高层(共20层),1018万,南北满五年近地铁采光较好,南北
684ac9a6c11929bdd1fd379b,！婚房装修 可交房 品牌家具家电全送 这价格带车位,普陀长寿路长寿路800弄,139.89㎡,75846元/㎡,2006年建造,3室2厅2卫,中层(共29层),1061万,南满五年近地铁采光较好,南
684ac9a6c11929bdd1fd379c,江宁路地铁边 精装两房 业主实拍 送车位,普陀长寿路江宁路1415弄,101.03㎡,52460元/㎡,2004年建造,2室2厅1卫,中层(共22层),530万,南满五年近地铁,南
684ac9a6c11929bdd1fd379d,正看小区花园，超大落地窗阳台，带产权车位，医疗配套齐全,普陀武宁东新路88弄,99.33㎡,71479元/㎡,2005年建造,2室2厅1卫,低层(共32层),710万,南满五价格优惠随时可看,南
684ac9a7c11929bdd1fd379e,海棠性价比大两房 小区中心花园位置 幽静舒适 来电 ！！,普陀长征棕榈路300弄1-75号,70㎡,41143元/㎡,1999年建造,2室2厅1卫,高层(共6层),288万,南近地铁优势户型价格优惠,南
684ac9a7c11929bdd1fd379f,店长力荐，送车位，高区，近环宇城副中心，交通便利,"普陀真如静宁路100弄,静宁路155弄,静宁路168弄",95.24㎡,91349元/㎡,2014年建造,3室2厅2卫,高层(共35层),870万,南热门小区近地铁优势户型,南
684ac9a7c11929bdd1fd37a0,战斗机户型，带车位，接受客户8个月付款，付定金即可交房,普陀武宁宁夏路353弄,125.32㎡,63438元/㎡,2005年建造,3室2厅2卫,中层(共11层),795万,南北满五年近地铁绿化率高,南北
684ac9a7c11929bdd1fd37a1,可以体验高层视野采光的南北通，多少人的梦中情房,普陀真光真北路1817弄,115.59㎡,58656元/㎡,2015年建造,3室2厅2卫,高层(共27层),678万,南北热门小区房东急售随时可看,南北
684ac9a7c11929bdd1fd37a2,内环内复式，小高层，一梯两户，简单装修，业主诚售,普陀甘泉宜川交通西路129弄,184.88㎡,62203元/㎡,2003年建造,4室3厅2卫,高层(共11层),1150万,热门小区南北通透优势户型,南北
684ac9a7c11929bdd1fd37a3,地铁口 小区中间 2楼动静分离 房间都飘窗,普陀长征金沙江路2208弄2-78号,91.71㎡,67605元/㎡,2003年建造,2室2厅1卫,低层(共6层),620万,南满五年近地铁,南
684ac9a7c11929bdd1fd37a4,商品房 刚需两居 近医院 满五 装修好 近地铁,普陀长征金沙江路2299弄,92.34㎡,54137元/㎡,2008年建造,2室2厅1卫,低层(共19层),499.9万,经纪人力荐南满五年近地铁,南
684ac9a7c11929bdd1fd37a5,新上电梯 双南两房，采光好，看房方便业主诚意,普陀甘泉宜川新村路350弄,52.66㎡,48424元/㎡,1996年建造,2室0厅1卫,高层(共7层),255万,南热门小区价格优惠随时可看,南
684ac9a7c11929bdd1fd37a6,商业配套齐全 产权清晰 临地铁 交通便利 中间楼层采光好,普陀长寿路江宁路1415弄,59.82㎡,56838元/㎡,2001年建造,2室1厅1卫,中层(共23层),340万,东唯一住房近地铁采光较好,东
684ac9a7c11929bdd1fd37a7,内环内苏州河畔，买一套得两套，小高层复式，南北通，诚意出售,普陀光新中山北路2196弄,199.26㎡,63636元/㎡,2000年建造,4室3厅3卫,中层(共7层),1268万,南满五年近地铁,南
684ac9a7c11929bdd1fd37a8,公园旁小洋房美丽家园小区停车充足业主诚售,普陀曹杨曹杨一村4-189号,76.03㎡,52480元/㎡,1982年建造,3室1厅1卫,共3层,399万,南热门小区房东急售随时可看,南
684ac9a7c11929bdd1fd37a9,好房推荐，SSS级（近地铁）南北通三房，希有好房，房型正气。,普陀真如桃浦路1023弄,74.05㎡,32411元/㎡,1994年建造,2室1厅1卫,高层(共6层),240万,南热门小区近地铁房东急售,南
684ac9a7c11929bdd1fd37aa,上海好房榜首，2024年次新房，精装未住过，三房两卫全明,普陀武宁东新路99弄,110.99㎡,105235元/㎡,2023年建造,3室2厅2卫,低层(共31层),1168万,经纪人力荐南唯一住房近地铁,南
684ac9a8c11929bdd1fd37ab,二期四房采光好！钥匙在手产权车位！不临高架精装拎包住！！,普陀光新镇坪路176弄,140.29㎡,70569元/㎡,2004年建造,4室2厅2卫,低层(共32层),990万,南北近地铁价格优惠房东急售,南北
684ac9a8c11929bdd1fd37ac,出售 大华颐和华城 南北通 精装2房2卫 诚心出售 看房联我,"普陀万里城真金路577弄,武威东路479弄,武威东路477弄,武威东路478弄1-31号",115.79㎡,58728元/㎡,2015年建造,2室2厅2卫,低层(共17层),680万,南北有电梯近地铁绿化率高,南北
684ac9a8c11929bdd1fd37ad,业主炒股着急 ，精装带车位，电梯高层，税负各付随时看房,普陀武宁凯旋北路1555弄,80.3㎡,71981元/㎡,2004年建造,2室2厅1卫,高层(共18层),578万,南热门小区配套成熟交易周期可谈,南
684ac9a8c11929bdd1fd37ae,楼层一线河景房 边套全明户型 周边配套齐全 带产权车位,普陀中远两湾城中潭路99弄,141.71㎡,64922元/㎡,2006年建造,3室2厅2卫,中层(共34层),920万,南新上小区,南
684ac9a8c11929bdd1fd37af,人车分流 品质小区 落地窗 梦清园 苏州河 浅水湾,普陀长寿路澳门路330弄,240.04㎡,79487元/㎡,2012年建造,4室2厅3卫,低层(共19层),1908万,热门小区南北通透优势户型,南北
684ac9a9c11929bdd1fd37b0,业主急，售！没错这个价格！送产权车位，采光非常哇塞，临地铁口,普陀长征金沙江路2299弄,128.59㎡,50938元/㎡,2006年建造,3室2厅2卫,低层(共19层),655万,南北满五年近地铁多人关注,南北
684ac9aac11929bdd1fd37b1,3楼电梯两房，品尊国际旁，业主诚售，南北通透，紧邻地铁7号线,普陀光新岚皋路300弄,53.67㎡,50308元/㎡,1985年建造,2室1厅1卫,中层(共6层),270万,热门小区南北通透房东急售,南北
684ac9aac11929bdd1fd37b2,普陀原始电梯两房 房东出国诚意急出 有钥匙 随时看房 平方大,普陀光新石岚二村1-39号,85.18㎡,33459元/㎡,1997年建造,2室1厅1卫,低层(共24层),285万,南北满五年近地铁多人关注,南北
684ac9aac11929bdd1fd37b3,精装小复式！欧式风格小区！两层小别墅！看房打七折！！,普陀长征金沙江路2098弄,98㎡,57143元/㎡,2004年建造,4室2厅2卫,共4层,560万,热门小区南北通透随时可看,南北
684ac9aac11929bdd1fd37b4,业主出国一周回来下调 ，还能卖掉吗苏河景观楼层，来盘他,普陀长寿路澳门路288弄1-24号,133㎡,70527元/㎡,2004年建造,3室2厅2卫,中层(共12层),938万,南北热门小区价格优惠随时可看,南北
684ac9abc11929bdd1fd37b5,电梯中楼层！~边套全明~看房方便~可拎包入住~婚房装修,普陀甘泉宜川延长西路781弄,73.06㎡,44895元/㎡,1998年建造,2室1厅1卫,中层(共22层),328万,西南满五年近地铁,西南
684ac9abc11929bdd1fd37b6,正对小区中心位置，少见的两卫，楼栋少环境好，业主出国,普陀武宁宁夏路366弄,104.09㎡,69652元/㎡,2005年建造,2室2厅2卫,低层(共33层),725万,南热门小区优势户型房东急售,南
684ac9abc11929bdd1fd37b7,高楼层采光充足，南向采光好， 精装可拎包入住，商品房\n热推好房,普陀中远两湾城中潭路99弄,94.57㎡,68733元/㎡,2004年建造,2室2厅1卫,高层(共34层),650万,南热门小区近地铁新上小区,南
684ac9abc11929bdd1fd37b8,华政边上新上好房！全屋精装修！送地下车位！随时看,普陀武宁白玉路669弄,144㎡,69098元/㎡,2015年建造,3室2厅2卫,中层(共24层),995万,南北满五年近地铁绿化率高,南北
684ac9abc11929bdd1fd37b9,出售车站新村小区(普陀)双朝南两室两厅距上海西站地铁口,普陀真如车站新村1-113号,70.48㎡,52214元/㎡,1994年建造,2室1厅1卫,低层(共18层),368万,南有电梯近地铁采光较好,南
684ac9abc11929bdd1fd37ba,送15平露台丨内环内丨五轨交汇丨电梯小高层丨一梯两户,普陀武宁顺义路100弄,109.68㎡,81966元/㎡,2004年建造,3室2厅1卫,低层(共11层),899万,南南北通透价格优惠房东急售,南
684ac9abc11929bdd1fd37bb,稍有空中别墅！附送100平 露台！接受置换周期！深夜 200,"普陀万里城真金路577弄,武威东路479弄,武威东路477弄,武威东路478弄1-31号",182.89㎡,63755元/㎡,2005年建造,5室3厅2卫,高层(共13层),1166万,经纪人力荐南北满五年近地铁,南北
684ac9abc11929bdd1fd37bc,[来电打八折]—业主中盘诚售，出价就谈！[户型正气以改三房],普陀长征同普路1441弄,82㎡,43415元/㎡,2003年建造,2室2厅1卫,高层(共7层),356万,南热门小区近地铁公摊小,南
684ac9abc11929bdd1fd37bd,（我司独有）14号线真光地铁口，一梯两户 一楼带院子，有钥匙,普陀真光铜川路1780弄,50㎡,37000元/㎡,1998年建造,1室1厅1卫,低层(共6层),185万,南热门小区近地铁南北通透,南
684ac9abc11929bdd1fd37be,正南 3室1厅 管弄一二街坊,"普陀光新管弄路252弄,管弄路226弄,管弄路30弄,管弄路120弄",65.21㎡,50606元/㎡,1986年建造,3室1厅1卫,高层(共6层),330万,南房东直卖唯一住房近地铁,南
684ac9abc11929bdd1fd37bf,苏州河畔，一线景观，豪华装修，出行便利，长期置换，电联小王,普陀长寿路长寿路1028弄2-38号,112.9㎡,74225元/㎡,2006年建造,2室2厅2卫,高层(共18层),838万,南满五年近地铁采光较好,南
684ac9abc11929bdd1fd37c0,22年婚房装修 老业主独人委托 采光视野佳 拎包入住看房方便,普陀长寿路澳门路756弄1-7号,109.07㎡,66747元/㎡,1998年建造,3室2厅1卫,高层(共20层),728万,南满五年近地铁,南
684ac9abc11929bdd1fd37c1,环球港旁，带子母双车位，接受客户8个月付款，空关可提前交房,普陀武宁凯旋北路1555弄,100㎡,68000元/㎡,2006年建造,2室2厅1卫,中层(共11层),680万,经纪人力荐南满五年近地铁,南
684ac9acc11929bdd1fd37c2,新出独用大院子，南北通透，精装修拎包入住，有车位，闹中取静！,普陀长寿路胶州路1155弄,90.93㎡,67525元/㎡,2000年建造,2室2厅1卫,低层(共7层),614万,南满五年近地铁车位充足,南
684ac9acc11929bdd1fd37c3,双南全明大两房 随时可看 业主诚心出售 价格可谈 采光充足,"普陀真如大渡河路1550弄20支弄,52支弄,90支弄,160支弄,大渡河路1550弄56号,62号,84号",55.83㎡,39048元/㎡,1995年建造,2室1厅1卫,高层(共6层),218万,南新上小区优势户型随时可看,南
684ac9acc11929bdd1fd37c4,象源丽都 交通便捷 医疗配套成熟 刚需两居 商品住宅,普陀长征真光路798弄,112.88㎡,69809元/㎡,2018年建造,2室2厅1卫,高层(共12层),788万,南唯一住房近地铁绿化率高,南
684ac9acc11929bdd1fd37c5,双南两房，精装修拎包入住，视野开口，采光好！,"普陀曹杨曹杨二村131-148号,239-309号,曹杨路1107弄,曹杨路1117弄,曹杨路1111,1113号",43.97㎡,45259元/㎡,1977年建造,2室0厅1卫,共5层,199万,南热门小区近地铁新上小区,南
684ac9acc11929bdd1fd37c6,新上次新花园小洋房，人车分流，出门地铁口，看房方便，可谈哦,普陀长寿路常德路1258弄,81.99㎡,78059元/㎡,2016年建造,1室2厅1卫,中层(共9层),640万,南北房东直卖满五年近地铁,南北
684ac9b1c11929bdd1fd37c7,长寿路|都华名苑|三室两厅两卫|精装修|南北通透|看房方便,普陀长寿路陕西北路1789弄,130.9㎡,80596元/㎡,2018年建造,3室2厅2卫,高层(共33层),1055万,南满五年近地铁,南
684ac9b1c11929bdd1fd37c8,带连体阳台 高区景观 视野开阔 看房随时 带产权车位,普陀长寿路长寿路800弄,102.86㎡,77290元/㎡,2006年建造,2室2厅1卫,高层(共18层),795万,近地铁南北通透房东急售,南北
684ac9b1c11929bdd1fd37c9,2018年次新高品质小区，可浮动价格大，三开间朝南，资产变现,普陀光新石泉路18弄,107.67㎡,92691元/㎡,2018年建造,2室2厅2卫,中层(共31层),998万,南满五年近地铁采光较好,南
684ac9b1c11929bdd1fd37ca,新上电梯 双南两房 采光好 房东诚售 看房方便业主诚意,普陀甘泉宜川新村路350弄,52.66㎡,45386元/㎡,1996年建造,2室0厅1卫,高层(共7层),239万,南热门小区价格优惠随时可看,南
684ac9b2c11929bdd1fd37cb,急急急，内环边上，南北通透动静分离，静安寺三站路，看房随时,普陀光新镇坪路176弄,140.29㎡,81974元/㎡,2004年建造,4室2厅2卫,中层(共24层),1150万,南北满五年近地铁,南北
684ac9b2c11929bdd1fd37cc,高楼层采光充足，南向采光好， 精装可拎包入住，商品房,普陀中远两湾城中潭路99弄,94.57㎡,68733元/㎡,2004年建造,2室2厅1卫,高层(共34层),650万,南热门小区近地铁新上小区,南
684ac9b2c11929bdd1fd37cd,欧洲印象 苏河一线景观 凤凰楼层 视野开阔诚意出售 价可谈,普陀武宁光复西路777弄,131.74㎡,70442元/㎡,2005年建造,3室2厅2卫,高层(共11层),928万,南北满五年近地铁绿化率高,南北
684ac9b2c11929bdd1fd37ce,14年次新小区大两房 两卫双阳台 主卧套间 附送产权车位,普陀光新石泉东路168弄,128.28㎡,66262元/㎡,2014年建造,2室2厅2卫,高层(共26层),850万,南满五年近地铁绿化率高,南
684ac9b2c11929bdd1fd37cf,品质小区！上海西站地铁口！附赠产权车位！小区 位置！晋元！,普陀万里城水泉路99弄1-18号,94.89㎡,56908元/㎡,2008年建造,2室2厅1卫,中层(共17层),540万,南北满五年近地铁绿化率高,南北
684ac9b2c11929bdd1fd37d0,医疗配套成熟 正南朝向 出行方便 带电梯 高楼层视野无遮挡,普陀长寿路胶州路1118弄,90.58㎡,88099元/㎡,1998年建造,2室2厅1卫,高层(共14层),798万,南有电梯近地铁车位充足,南
684ac9b3c11929bdd1fd37d1,交通便利 正南朝向 近医院 带电梯 满五 近地铁,普陀长征清峪路368弄,128.16㎡,56804元/㎡,2004年建造,3室2厅2卫,高层(共14层),728万,南满五年近地铁,南
684ac9b4c11929bdd1fd37d2,可议价，中间楼层，三房在售，房东边租边卖，可看房，性价比高,普陀长征棕榈路451弄2-62号,106.04㎡,42626元/㎡,1999年建造,3室2厅1卫,中层(共6层),452万,南满五年近地铁,南
684ac9b4c11929bdd1fd37d3,燕宁苑 临地铁 商业配套成熟 南北通透 产权清晰 交通便捷,普陀武宁光复西路777弄,158.99㎡,62080元/㎡,2005年建造,3室2厅2卫,中层(共16层),987万,南北满五年近地铁绿化率高,南北
684ac9b4c11929bdd1fd37d4,金沙雅苑未来街区 朝南 大两居 近地铁 医疗配套成熟,普陀长征金沙江路2299弄,95.87㎡,59039元/㎡,2008年建造,2室2厅1卫,高层(共11层),566万,南热门小区交易周期可谈随时可看,南
684ac9b5c11929bdd1fd37d5,长征 商业配套齐全 满五 正规商品房 电梯房,普陀长征同普路1680弄2-147号,95㎡,52632元/㎡,2008年建造,2室2厅1卫,中层(共6层),500万,经纪人力荐南满五年近地铁,南
684ac9b5c11929bdd1fd37d6,长风 装修好 大两房 近医院 次新小区 朝南 临地铁,普陀长风云岭东路599弄,98.5㎡,39594元/㎡,2020年建造,2室2厅1卫,中层(共17层),390万,南近地铁次新房,南
684ac9b5c11929bdd1fd37d7,独栋复式！送产权车位！送大露台！地铁口！大花园！应有尽有！！,普陀万里城新村路2003弄,100.19㎡,57092元/㎡,2010年建造,3室2厅2卫,高层(共10层),572万,南热门小区近地铁新上小区,南
684ac9b5c11929bdd1fd37d8,新出笋盘！房东急出，空中花园小区 ，人车分离 ，精装修，可谈,普陀李子园古浪路288弄1-22号,86㎡,69535元/㎡,2013年建造,2室2厅1卫,中层(共38层),598万,南满五年近地铁,南
684ac9b5c11929bdd1fd37d9,14号线地铁口 业主诚意出售带车位可提前交房，接受8个月置换,普陀武宁东新路355弄,100.9㎡,79089元/㎡,2004年建造,2室2厅1卫,低层(共29层),798万,经纪人力荐南满五年近地铁,南
684ac9b5c11929bdd1fd37da,近地铁 送产权车位 看苏州河 房东,普陀武宁东新路88弄,106.59㎡,62671元/㎡,2007年建造,2室2厅1卫,低层(共32层),668万,南满五年近地铁,南
684ac9b5c11929bdd1fd37db,不靠轻轨，能看苏州河景，小区具有性价比的一套三房，边套全明,普陀光新光复西路133弄,140.98㎡,76607元/㎡,2010年建造,3室2厅2卫,中层(共30层),1080万,南北近地铁绿化率高采光较好,南北
684ac9b5c11929bdd1fd37dc,光新 交通便捷 商品住宅 购物方便 南向采光好 医疗配套成熟,普陀光新信安新村132-141号,62.3㎡,47352元/㎡,1981年建造,2室1厅1卫,中层(共6层),295万,南近地铁采光较好,南
684ac9b5c11929bdd1fd37dd,回国一个月，卖掉就出国，2024年房龄，送地下产权车位。,普陀武宁东新路99弄,134.61㎡,78004元/㎡,2024年建造,3室2厅2卫,低层(共28层),1050万,南北满五年近地铁次新房,南北
684ac9b5c11929bdd1fd37de,曹杨花苑新出 楼层好 采光好 看房方便！,普陀真如芝川路138弄,77.76㎡,53370元/㎡,1996年建造,2室1厅1卫,中层(共6层),415万,经纪人力荐南满五年近地铁,南
684ac9b5c11929bdd1fd37df,电梯高区，带固定车位，满五接受长周期置换！小区中心位置近地铁,普陀长征祁连山南路999弄,105.65㎡,59158元/㎡,2004年建造,2室2厅1卫,高层(共14层),625万,南满五年近地铁绿化率高,南
684ac9b6c11929bdd1fd37e0,内环内普陀豪宅，次新人车分流，房东诚意出售，周边配套齐全。,普陀长寿路西康路989弄,180.37㎡,80502元/㎡,2020年建造,4室2厅2卫,低层(共20层),1452万,南满五年近地铁车位充足,南
684ac9b6c11929bdd1fd37e1,新出14年次新房，送30平大露台，送50 产权车位，空中花园,普陀光新石泉东路168弄,151.12㎡,64651元/㎡,2014年建造,3室2厅2卫,高层(共32层),977万,南满五年近地铁绿化率高,南
684ac9b6c11929bdd1fd37e2,南向采光好 近地铁 中间楼层采光好 大两居 近医院 商品房,普陀李子园真北路3725弄,87.28㎡,47892元/㎡,2005年建造,2室2厅1卫,共5层,418万,南近地铁,南
684ac9b6c11929bdd1fd37e3,自住精装修，保养好，可拎包入住！全明户型，看房随时！地铁近1,普陀李子园连亮路111弄,63.43㎡,55179元/㎡,2011年建造,1室2厅1卫,高层(共7层),350万,南满五年近地铁,南
684ac9b6c11929bdd1fd37e4,南北2房1厅，生活设施完善，采光无遮挡，看房方便,普陀甘泉宜川黄陵路151弄1-116号,48.52㎡,44312元/㎡,1983年建造,2室0厅1卫,共5层,215万,南北热门小区房东急售随时可看,南北
684ac9b6c11929bdd1fd37e5,地铁口 中环，近距离，户型好房，三房，随时看，,普陀长征金沙江路1698弄,118.22㎡,58451元/㎡,2006年建造,3室2厅1卫,高层(共27层),691万,南满五年近地铁绿化率高,南
684ac9b6c11929bdd1fd37e6,新出空中别墅 带超大露台 业主委托 送产权车位 钥匙看,普陀长风中江路499弄,336㎡,43155元/㎡,2017年建造,7室2厅6卫,低层(共14层),1450万,南北满五年近地铁车位充足,南北
684ac9b8c11929bdd1fd37e7,中远两湾城(二期) 交通便捷 朝南 精装好房 近地铁,普陀中远两湾城中潭路99弄,100.44㎡,83433元/㎡,2004年建造,2室2厅2卫,中层(共34层),838万,南满五年近地铁采光较好,南
684ac9b8c11929bdd1fd37e8,委托一一精装交付一一可随时看房（付款好价格可谈）,"普陀长寿路常德路1393弄,常德路1391号,常德路1375弄",46㎡,58696元/㎡,1997年建造,2室1厅1卫,中层(共7层),270万,南北VIP房东直卖满五年近地铁,南北
684ac9b8c11929bdd1fd37e9,业主出国！苏堤 一线河景大复式！南北通C位景观！送车位！,普陀长寿路长寿路800弄,298.96㎡,63220元/㎡,2006年建造,5室3厅3卫,高层(共29层),1890万,南满五年近地铁多人关注,南
684ac9b8c11929bdd1fd37ea,送佰万豪华装修，附赠地下产权车位，经典飞机户型，接受长期置换,普陀万里城水泉路99弄1-18号,121.53㎡,54144元/㎡,2010年建造,3室2厅2卫,高层(共11层),658万,南北热门小区配套成熟房东急售,南北
684ac9b8c11929bdd1fd37eb,笋盘 有车位 中心位置 电梯高楼层 装修好 看房随时 诚售,普陀长征金沙江路2208弄2-78号,87㎡,61955元/㎡,2002年建造,2室2厅1卫,中层(共6层),539万,南满五年近地铁,南
684ac9b9c11929bdd1fd37ec,海棠苑豪华梦幻装修！！业主马上飞新加坡！满五v一 楼层！,普陀长征棕榈路300弄1-75号,71㎡,43944元/㎡,1998年建造,2室1厅1卫,中层(共6层),312万,南北满五年近地铁多人关注,南北
684ac9b9c11929bdd1fd37ed,交通便捷 南北通透 电梯房 医疗配套成熟 满五,普陀武宁东新路355弄,100.9㎡,63430元/㎡,2006年建造,2室2厅1卫,高层(共29层),640万,南北满五年近地铁,南北
684ac9b9c11929bdd1fd37ee,普陀翠湖丨带2000平大草坪丨人车分流丨南北通飞机户型丨诚售,普陀光新石泉路18弄,146.01㎡,95062元/㎡,2018年建造,3室2厅2卫,中层(共31层),1388万,南满五年近地铁采光较好,南
684ac9b9c11929bdd1fd37ef,地铁口，雅苑系列，飞机户型三房，送花园，附送产权车位，随时看,普陀长征金沙江路2208弄2-78号,108㎡,58797元/㎡,2002年建造,3室2厅2卫,低层(共6层),635万,南北满五年近地铁,南北
684ac9b9c11929bdd1fd37f0,南北通 大两房 有车位 价格好谈看房都方便 产权清晰,普陀武宁东新路88弄,116.09㎡,62021元/㎡,2005年建造,2室2厅1卫,低层(共32层),720万,南近地铁,南
